participant_id,target_trial,history_trials,history_A,history_B,actual_choice,sampled_output,p_B,predicted_choice,correct,log_loss,brier,model,prompt_tokens,completion_tokens,top_logprobs,surface_forms,label_logprob,history_draw
P028,33,6,3,3,A,A,0.5266262969530526,B,0,0.7478701325644123,0.27733525664248476,deepseek-v4-flash,522,1,"[{'token': 'B', 'logprob': -0.6413868}, {'token': 'A', 'logprob': -0.74799234}, {'token': 'Based', 'logprob': -9.570815}, {'token': 'The', 'logprob': -11.005752}, {'token': 'From', 'logprob': -11.636077}, {'token': 'Given', 'logprob': -12.006804}, {'token': 'Let', 'logprob': -12.148145}, {'token': 'We', 'logprob': -12.640113}, {'token': 'Looking', 'logprob': -13.172349}, {'token': 'To', 'logprob': -13.238788}, {'token': '<｜｜end▁of▁sentence｜｜>', 'logprob': -13.409614}, {'token': ' B', 'logprob': -13.819276}, {'token': 'In', 'logprob': -14.055444}, {'token': 'I', 'logprob': -14.225833}, {'token': ' A', 'logprob': -14.2303705}, {'token': 'This', 'logprob': -14.564431}, {'token': 'Since', 'logprob': -14.731994}, {'token': 'After', 'logprob': -15.137382}, {'token': 'Obs', 'logprob': -15.582288}, {'token': 'For', 'logprob': -15.697967}]","{'A': [-0.74799234, -14.2303705], 'B': [-0.6413868, -13.819276]}","{'A': -0.7479909446689482, 'B': -0.6413849080265989}",1
P028,33,8,4,4,A,B,0.5788213382569464,B,0,0.8646981606346371,0.3350341416215623,deepseek-v4-flash,609,1,"[{'token': 'B', 'logprob': -0.5473303}, {'token': 'A', 'logprob': -0.86526626}, {'token': 'Based', 'logprob': -7.973409}, {'token': 'The', 'logprob': -9.630969}, {'token': 'From', 'logprob': -10.428845}, {'token': 'We', 'logprob': -10.473008}, {'token': 'Given', 'logprob': -10.528691}, {'token': 'Looking', 'logprob': -10.663764}, {'token': 'Let', 'logprob': -11.049932}, {'token': 'To', 'logprob': -11.426711}, {'token': 'In', 'logprob': -12.627364}, {'token': 'Since', 'logprob': -12.8038}, {'token': ' B', 'logprob': -13.102603}, {'token': 'This', 'logprob': -13.175141}, {'token': '<｜｜end▁of▁sentence｜｜>', 'logprob': -13.520564}, {'token': ' A', 'logprob': -13.671304}, {'token': 'I', 'logprob': -13.708444}, {'token': 'For', 'logprob': -14.248893}, {'token': 'Obs', 'logprob': -14.324498}, {'token': 'If', 'logprob': -14.531388}]","{'A': [-0.86526626, -13.671304], 'B': [-0.5473303, -13.102603]}","{'A': -0.8652635158498002, 'B': -0.5473267737460805}",1
P028,33,10,5,5,A,B,0.170222417786479,A,1,0.18659758733945866,0.028975671517074603,deepseek-v4-flash,744,1,"[{'token': 'A', 'logprob': -0.18677585}, {'token': 'B', 'logprob': -1.7708288}, {'token': 'Based', 'logprob': -9.114917}, {'token': 'The', 'logprob': -11.006223}, {'token': 'From', 'logprob': -11.23599}, {'token': 'Given', 'logprob': -11.306878}, {'token': 'We', 'logprob': -11.477649}, {'token': 'Let', 'logprob': -12.853589}, {'token': 'To', 'logprob': -12.89717}, {'token': 'Looking', 'logprob': -12.962932}, {'token': ' A', 'logprob': -13.769946}, {'token': 'I', 'logprob': -13.828658}, {'token': 'In', 'logprob': -14.114005}, {'token': 'Since', 'logprob': -14.341239}, {'token': '<｜｜end▁of▁sentence｜｜>', 'logprob': -14.525357}, {'token': 'T', 'logprob': -14.585242}, {'token': ' B', 'logprob': -14.693625}, {'token': 'This', 'logprob': -15.317929}, {'token': 'For', 'logprob': -15.441134}, {'token': 'Option', 'logprob': -15.685412}]","{'A': [-0.18677585, -13.769946], 'B': [-1.7708288, -14.693625]}","{'A': -0.18677458845169856, 'B': -1.7708263582545376}",1
P028,33,12,6,6,A,A,0.5005703648563781,B,0,0.6942885614000609,0.2505706901724475,deepseek-v4-flash,875,1,"[{'token': 'B', 'logprob': -0.6921372}, {'token': 'A', 'logprob': -0.6944184}, {'token': 'Based', 'logprob': -9.877245}, {'token': 'The', 'logprob': -10.531853}, {'token': 'Given', 'logprob': -11.186192}, {'token': 'From', 'logprob': -11.257225}, {'token': 'We', 'logprob': -12.283218}, {'token': 'Let', 'logprob': -12.804863}, {'token': '<｜｜end▁of▁sentence｜｜>', 'logprob': -12.832878}, {'token': 'Looking', 'logprob': -12.975727}, {'token': 'I', 'logprob': -13.444042}, {'token': 'In', 'logprob': -13.8022995}, {'token': 'To', 'logprob': -13.980381}, {'token': 'Option', 'logprob': -14.083542}, {'token': 'Both', 'logprob': -14.197123}, {'token': 'Since', 'logprob': -14.198313}, {'token': ' B', 'logprob': -14.272787}, {'token': ' A', 'logprob': -14.505621}, {'token': 'T', 'logprob': -14.815439}, {'token': 'This', 'logprob': -14.939606}]","{'A': [-0.6944184, -14.505621], 'B': [-0.6921372, -14.272787]}","{'A': -0.6944173956832539, 'B': -0.6921359352681472}",1
P028,33,14,7,7,A,B,0.5610394160397536,B,0,0.823345655905515,0.31476522635022774,deepseek-v4-flash,1069,1,"[{'token': 'B', 'logprob': -0.5788547}, {'token': 'A', 'logprob': -0.8242351}, {'token': 'Based', 'logprob': -7.2654123}, {'token': 'The', 'logprob': -9.660232}, {'token': 'From', 'logprob': -10.327373}, {'token': 'Given', 'logprob': -10.815938}, {'token': 'Looking', 'logprob': -10.972489}, {'token': 'We', 'logprob': -11.010491}, {'token': 'Let', 'logprob': -11.15566}, {'token': 'In', 'logprob': -12.581557}, {'token': 'I', 'logprob': -12.78633}, {'token': '<｜｜end▁of▁sentence｜｜>', 'logprob': -13.054976}, {'token': ' B', 'logprob': -13.0612}, {'token': 'To', 'logprob': -13.062169}, {'token': 'Since', 'logprob': -13.656272}, {'token': ' A', 'logprob': -13.664157}, {'token': '-', 'logprob': -14.135127}, {'token': 'This', 'logprob': -14.201438}, {'token': 'T', 'logprob': -14.393006}, {'token': 'Both', 'logprob': -14.734988}]","{'A': [-0.8242351, -13.664157], 'B': [-0.5788547, -13.0612]}","{'A': -0.8242324472752175, 'B': -0.5788509069768675}",1
P028,33,16,8,8,A,A,0.3715946646551742,A,1,0.46456988227257356,0.1380825948001914,deepseek-v4-flash,1145,1,"[{'token': 'A', 'logprob': -0.46499035}, {'token': 'B', 'logprob': -0.9903734}, {'token': 'Based', 'logprob': -8.177149}, {'token': 'The', 'logprob': -10.205523}, {'token': 'From', 'logprob': -10.575981}, {'token': 'Let', 'logprob': -11.172058}, {'token': 'Given', 'logprob': -11.204531}, {'token': 'We', 'logprob': -11.311369}, {'token': ' A', 'logprob': -12.220066}, {'token': '<｜｜end▁of▁sentence｜｜>', 'logprob': -12.456884}, {'token': ' B', 'logprob': -12.591938}, {'token': 'Looking', 'logprob': -12.6392}, {'token': 'I', 'logprob': -12.700636}, {'token': 'To', 'logprob': -12.981676}, {'token': '-', 'logprob': -13.036507}, {'token': 'Since', 'logprob': -13.388344}, {'token': 'In', 'logprob': -13.532656}, {'token': 'Option', 'logprob': -14.065063}, {'token': 'This', 'logprob': -14.413349}, {'token': 'After', 'logprob': -14.669714}]","{'A': [-0.46499035, -12.220066], 'B': [-0.9903734, -12.591938]}","{'A': -0.46498250064797897, 'B': -0.9903642482841882}",1
P028,33,18,9,9,A,B,0.1946000520074451,A,1,0.21641629513822105,0.037869180241300336,deepseek-v4-flash,1281,1,"[{'token': 'A', 'logprob': -0.21648404}, {'token': 'B', 'logprob': -1.636879}, {'token': 'Based', 'logprob': -10.415222}, {'token': 'The', 'logprob': -12.069452}, {'token': 'We', 'logprob': -12.0960655}, {'token': 'From', 'logprob': -12.104851}, {'token': 'Let', 'logprob': -12.39806}, {'token': ' A', 'logprob': -12.608587}, {'token': 'Given', 'logprob': -12.791307}, {'token': '<｜｜end▁of▁sentence｜｜>', 'logprob': -13.383963}, {'token': ' B', 'logprob': -13.570726}, {'token': '-', 'logprob': -13.754023}, {'token': 'To', 'logprob': -14.048101}, {'token': 'I', 'logprob': -14.118387}, {'token': 'In', 'logprob': -14.290915}, {'token': 'Looking', 'logprob': -14.664803}, {'token': 'Since', 'logprob': -14.683178}, {'token': 'Both', 'logprob': -14.967516}, {'token': 'Option', 'logprob': -15.356247}, {'token': 'C', 'logprob': -15.562059}]","{'A': [-0.21648404, -12.608587], 'B': [-1.636879, -13.570726]}","{'A': -0.2164798887664861, 'B': -1.6368724356054751}",1
P028,34,2,1,1,A,B,0.49056860309474354,A,1,0.6744600832649686,0.24065755434232802,deepseek-v4-flash,149,1,"[{'token': 'A', 'logprob': -0.6745122}, {'token': 'B', 'logprob': -0.7122434}, {'token': 'Based', 'logprob': -11.24266}, {'token': 'From', 'logprob': -11.801576}, {'token': 'The', 'logprob': -11.891864}, {'token': 'Since', 'logprob': -12.190204}, {'token': 'Let', 'logprob': -12.5868635}, {'token': 'Given', 'logprob': -12.794864}, {'token': ' B', 'logprob': -12.799188}, {'token': ' A', 'logprob': -12.986955}, {'token': 'We', 'logprob': -13.333539}, {'token': 'In', 'logprob': -13.742797}, {'token': 'To', 'logprob': -14.378089}, {'token': 'I', 'logprob': -14.750745}, {'token': 'If', 'logprob': -14.961898}, {'token': 'First', 'logprob': -15.087705}, {'token': '.', 'logprob': -15.319406}, {'token': 'When', 'logprob': -15.378743}, {'token': 'After', 'logprob': -15.383899}, {'token': 'Both', 'logprob': -15.395011}]","{'A': [-0.6745122, -12.986955], 'B': [-0.7122434, -12.799188]}","{'A': -0.6745077045511864, 'B': -0.7122377674450922}",1
P028,34,4,2,2,A,B,0.43232771155499383,A,1,0.5662109837277184,0.18690725017837795,deepseek-v4-flash,307,1,"[{'token': 'A', 'logprob': -0.56626177}, {'token': 'B', 'logprob': -0.8386235}, {'token': 'From', 'logprob': -11.339317}, {'token': 'The', 'logprob': -11.577702}, {'token': 'Based', 'logprob': -11.593014}, {'token': 'Given', 'logprob': -12.685171}, {'token': ' B', 'logprob': -12.949635}, {'token': ' A', 'logprob': -12.953459}, {'token': 'We', 'logprob': -13.166109}, {'token': 'Let', 'logprob': -13.512915}, {'token': 'Since', 'logprob': -13.865067}, {'token': '<｜｜end▁of▁sentence｜｜>', 'logprob': -13.903473}, {'token': 'Looking', 'logprob': -14.206459}, {'token': 'In', 'logprob': -14.336897}, {'token': 'I', 'logprob': -14.566824}, {'token': 'Option', 'logprob': -14.93928}, {'token': 'P', 'logprob': -15.103334}, {'token': '.', 'logprob': -15.18729}, {'token': 'After', 'logprob': -15.201578}, {'token': 'To', 'logprob': -15.24612}]","{'A': [-0.56626177, -12.953459], 'B': [-0.8386235, -12.949635]}","{'A': -0.566257598351664, 'B': -0.8386180013846354}",1
P028,34,6,3,3,A,B,0.5429203991772029,B,0,0.7828977220242184,0.29476255984273336,deepseek-v4-flash,443,1,"[{'token': 'B', 'logprob': -0.6108085}, {'token': 'A', 'logprob': -0.7829124}, {'token': 'The', 'logprob': -12.810105}, {'token': ' B', 'logprob': -13.01324}, {'token': '<｜｜end▁of▁sentence｜｜>', 'logprob': -13.251641}, {'token': 'Given', 'logprob': -13.5173235}, {'token': ' A', 'logprob': -13.550799}, {'token': 'Based', 'logprob': -13.6342535}, {'token': 'From', 'logprob': -13.782701}, {'token': 'Since', 'logprob': -14.685231}, {'token': '.', 'logprob': -15.449676}, {'token': 'I', 'logprob': -15.481608}, {'token': 'Let', 'logprob': -15.483647}, {'token': 'Option', 'logprob': -15.54456}, {'token': 'In', 'logprob': -15.698237}, {'token': 'Both', 'logprob': -15.844956}, {'token': 'To', 'logprob': -15.898833}, {'token': 'We', 'logprob': -15.958644}, {'token': 'Answer', 'logprob': -15.991864}, {'token': 'Choice', 'logprob': -16.06075}]","{'A': [-0.7829124, -13.550799], 'B': [-0.6108085, -13.01324]}","{'A': -0.7829095491347846, 'B': -0.6108043914219161}",1
P028,34,8,4,4,A,B,0.3360678735126353,A,1,0.4095753538759711,0.11294161560730463,deepseek-v4-flash,530,1,"[{'token': 'A', 'logprob': -0.40959567}, {'token': 'B', 'logprob': -1.0904658}, {'token': 'Based', 'logprob': -12.672607}, {'token': 'The', 'logprob': -12.72374}, {'token': ' A', 'logprob': -12.973907}, {'token': ' B', 'logprob': -12.982676}, {'token': 'Given', 'logprob': -13.397478}, {'token': 'From', 'logprob': -13.431902}, {'token': '<｜｜end▁of▁sentence｜｜>', 'logprob': -14.0415}, {'token': 'Since', 'logprob': -14.315155}, {'token': 'I', 'logprob': -14.435049}, {'token': 'We', 'logprob': -14.539089}, {'token': 'Let', 'logprob': -14.690405}, {'token': 'Option', 'logprob': -14.724493}, {'token': 'Both', 'logprob': -14.865326}, {'token': '.', 'logprob': -15.113785}, {'token': 'Answer', 'logprob': -15.431511}, {'token': 'In', 'logprob': -15.479847}, {'token': '-', 'logprob': -15.651049}, {'token': 'After', 'logprob': -15.655603}]","{'A': [-0.40959567, -12.973907], 'B': [-1.0904658, -12.982676]}","{'A': -0.40959217547492077, 'B': -1.0904589565161538}",1
P028,34,10,5,5,A,A,0.15065609121904847,A,1,0.1632910995667734,0.022697257821402254,deepseek-v4-flash,665,1,"[{'token': 'A', 'logprob': -0.16331428}, {'token': 'B', 'logprob': -1.8927798}, {'token': 'The', 'logprob': -12.120463}, {'token': 'Based', 'logprob': -12.24706}, {'token': 'From', 'logprob': -12.9335985}, {'token': ' A', 'logprob': -13.42394}, {'token': 'Given', 'logprob': -13.814042}, {'token': 'Since', 'logprob': -14.195188}, {'token': 'We', 'logprob': -14.489799}, {'token': 'Option', 'logprob': -14.581201}, {'token': 'Let', 'logprob': -14.684693}, {'token': ' B', 'logprob': -14.685838}, {'token': 'I', 'logprob': -14.830739}, {'token': '<｜｜end▁of▁sentence｜｜>', 'logprob': -14.909307}, {'token': '.', 'logprob': -14.96474}, {'token': 'If', 'logprob': -14.998979}, {'token': 'In', 'logprob': -15.214452}, {'token': 'Answer', 'logprob': -15.217708}, {'token': 'After', 'logprob': -15.279744}, {'token': 'P', 'logprob': -15.637958}]","{'A': [-0.16331428, -13.42394], 'B': [-1.8927798, -14.685838]}","{'A': -0.16331253826112602, 'B': -1.8927770199998881}",1
P028,34,12,6,6,A,A,0.2555203285061708,A,1,0.29506973214176696,0.06529063827990143,deepseek-v4-flash,796,1,"[{'token': 'A', 'logprob': -0.2950974}, {'token': 'B', 'logprob': -1.3644829}, {'token': 'Based', 'logprob': -11.4527855}, {'token': 'The', 'logprob': -12.529551}, {'token': 'Given', 'logprob': -13.093035}, {'token': 'From', 'logprob': -13.216255}, {'token': ' A', 'logprob': -13.433319}, {'token': '<｜｜end▁of▁sentence｜｜>', 'logprob': -13.504913}, {'token': ' B', 'logprob': -13.821121}, {'token': 'Since', 'logprob': -14.560436}, {'token': 'I', 'logprob': -14.639605}, {'token': '.', 'logprob': -15.04785}, {'token': 'We', 'logprob': -15.194403}, {'token': 'Let', 'logprob': -15.194454}, {'token': 'Both', 'logprob': -15.322088}, {'token': 'Either', 'logprob': -15.386484}, {'token': 'Answer', 'logprob': -15.429789}, {'token': 'Option', 'logprob': -15.480059}, {'token': 'In', 'logprob': -15.6558895}, {'token': 'If', 'logprob': -15.683979}]","{'A': [-0.2950974, -13.433319], 'B': [-1.3644829, -13.821121]}","{'A': -0.29509543146822353, 'B': -1.3644790082049172}",1
P028,34,14,7,7,A,A,0.26253147954249295,A,1,0.3045318758045695,0.0689227777507704,deepseek-v4-flash,990,1,"[{'token': 'A', 'logprob': -0.30455357}, {'token': 'B', 'logprob': -1.3374095}, {'token': 'Based', 'logprob': -12.267748}, {'token': 'The', 'logprob': -12.681932}, {'token': ' A', 'logprob': -12.838001}, {'token': ' B', 'logprob': -13.188915}, {'token': 'Given', 'logprob': -13.264193}, {'token': 'From', 'logprob': -13.631264}, {'token': 'Since', 'logprob': -13.828573}, {'token': 'We', 'logprob': -14.354927}, {'token': 'Let', 'logprob': -14.606491}, {'token': 'I', 'logprob': -14.692667}, {'token': '<｜｜end▁of▁sentence｜｜>', 'logprob': -14.831087}, {'token': 'If', 'logprob': -14.8788395}, {'token': 'Answer', 'logprob': -15.281979}, {'token': 'In', 'logprob': -15.325331}, {'token': 'Choice', 'logprob': -15.339338}, {'token': '.', 'logprob': -15.385727}, {'token': 'After', 'logprob': -15.455658}, {'token': 'Both', 'logprob': -15.482428}]","{'A': [-0.30455357, -12.838001], 'B': [-1.3374095, -13.188915]}","{'A': -0.30454996593878125, 'B': -1.3374023722081068}",1
P028,34,16,8,8,A,B,0.47462717976210406,A,1,0.6436471346297346,0.22527095976892864,deepseek-v4-flash,1066,1,"[{'token': 'A', 'logprob': -0.6436891}, {'token': 'B', 'logprob': -0.74527067}, {'token': 'Based', 'logprob': -11.05989}, {'token': 'The', 'logprob': -12.190383}, {'token': 'Given', 'logprob': -12.653094}, {'token': ' B', 'logprob': -12.653808}, {'token': 'From', 'logprob': -12.985011}, {'token': 'Since', 'logprob': -13.050124}, {'token': ' A', 'logprob': -13.151982}, {'token': 'Option', 'logprob': -13.718017}, {'token': '<｜｜end▁of▁sentence｜｜>', 'logprob': -13.7824335}, {'token': 'We', 'logprob': -13.814687}, {'token': 'Let', 'logprob': -14.21914}, {'token': 'I', 'logprob': -14.448855}, {'token': 'Answer', 'logprob': -14.649007}, {'token': 'Both', 'logprob': -14.768867}, {'token': 'Choice', 'logprob': -15.020892}, {'token': 'Predict', 'logprob': -15.309447}, {'token': '.', 'logprob': -15.356946}, {'token': 'If', 'logprob': -15.414018}]","{'A': [-0.6436891, -13.151982], 'B': [-0.74527067, -12.653808]}","{'A': -0.6436854041306282, 'B': -0.7452639373430238}",1
P028,34,18,9,9,A,A,0.10306346104258096,A,1,0.1087701675226283,0.010622077002075604,deepseek-v4-flash,1202,1,"[{'token': 'A', 'logprob': -0.10879839}, {'token': 'B', 'logprob': -2.2724414}, {'token': 'Based', 'logprob': -11.438382}, {'token': 'The', 'logprob': -12.382863}, {'token': 'Given', 'logprob': -12.60057}, {'token': 'From', 'logprob': -13.235297}, {'token': ' A', 'logprob': -13.278308}, {'token': '<｜｜end▁of▁sentence｜｜>', 'logprob': -13.888978}, {'token': '-', 'logprob': -13.902011}, {'token': 'We', 'logprob': -14.177716}, {'token': 'Since', 'logprob': -14.321483}, {'token': ' B', 'logprob': -14.533694}, {'token': 'Both', 'logprob': -14.981128}, {'token': 'Let', 'logprob': -15.205556}, {'token': 'After', 'logprob': -15.451951}, {'token': 'In', 'logprob': -15.679061}, {'token': '.', 'logprob': -15.762822}, {'token': 'I', 'logprob': -15.855483}, {'token': 'Option', 'logprob': -16.212748}, {'token': 'Consider', 'logprob': -16.553093}]","{'A': [-0.10879839, -13.278308], 'B': [-2.2724414, -14.533694]}","{'A': -0.10879648210604177, 'B': -2.2724366684369985}",1
P028,35,2,1,1,B,B,0.3641939558078973,A,0,1.0100687076311263,0.4042493258312101,deepseek-v4-flash,165,1,"[{'token': 'A', 'logprob': -0.45287547}, {'token': 'B', 'logprob': -1.0100845}, {'token': ' A', 'logprob': -12.778198}, {'token': ' B', 'logprob': -12.956192}, {'token': 'The', 'logprob': -13.416538}, {'token': 'Let', 'logprob': -13.75276}, {'token': 'From', 'logprob': -14.022345}, {'token': 'I', 'logprob': -14.317343}, {'token': 'Based', 'logprob': -14.33198}, {'token': 'Since', 'logprob': -14.419146}, {'token': 'Given', 'logprob': -14.48736}, {'token': 'We', 'logprob': -14.715061}, {'token': '.', 'logprob': -15.045666}, {'token': 'If', 'logprob': -15.535002}, {'token': 'After', 'logprob': -15.794168}, {'token': '<｜｜end▁of▁sentence｜｜>', 'logprob': -15.802811}, {'token': 'C', 'logprob': -15.837885}, {'token': 'In', 'logprob': -15.878643}, {'token': 'E', 'logprob': -15.986946}, {'token': 'Choice', 'logprob': -16.04034}]","{'A': [-0.45287547, -12.778198], 'B': [-1.0100845, -12.956192]}","{'A': -0.452871032079952, 'B': -1.0100780155966056}",1
P028,35,4,2,2,B,A,0.33198830329289375,A,0,1.1026555417317772,0.4462396269375069,deepseek-v4-flash,323,1,"[{'token': 'A', 'logprob': -0.4034615}, {'token': 'B', 'logprob': -1.1026688}, {'token': ' A', 'logprob': -13.129587}, {'token': 'Based', 'logprob': -13.339941}, {'token': 'The', 'logprob': -13.375584}, {'token': ' B', 'logprob': -13.453472}, {'token': 'From', 'logprob': -13.657818}, {'token': '<｜｜end▁of▁sentence｜｜>', 'logprob': -14.315172}, {'token': 'Since', 'logprob': -14.4387}, {'token': 'I', 'logprob': -14.577454}, {'token': 'Given', 'logprob': -14.91696}, {'token': 'We', 'logprob': -15.089024}, {'token': 'Let', 'logprob': -15.514069}, {'token': '.', 'logprob': -15.6644}, {'token': 'After', 'logprob': -15.963837}, {'token': 'In', 'logprob': -16.09457}, {'token': 'E', 'logprob': -16.132822}, {'token': 'P', 'logprob': -16.381306}, {'token': 'Because', 'logprob': -16.5175}, {'token': 'C', 'logprob': -16.556787}]","{'A': [-0.4034615, -13.129587], 'B': [-1.1026688, -13.453472]}","{'A': -0.4034585275587889, 'B': -1.1026644737323539}",1
P028,35,6,3,3,B,A,0.36148294835539524,A,0,1.0175404076371852,0.4077040252409189,deepseek-v4-flash,459,1,"[{'token': 'A', 'logprob': -0.44864488}, {'token': 'B', 'logprob': -1.0175803}, {'token': 'The', 'logprob': -11.86603}, {'token': ' A', 'logprob': -12.464907}, {'token': 'From', 'logprob': -12.599537}, {'token': 'Since', 'logprob': -12.623184}, {'token': ' B', 'logprob': -12.75922}, {'token': 'Given', 'logprob': -12.84684}, {'token': 'Based', 'logprob': -12.852255}, {'token': '<｜｜end▁of▁sentence｜｜>', 'logprob': -12.900141}, {'token': 'We', 'logprob': -13.445244}, {'token': 'Let', 'logprob': -13.679987}, {'token': 'I', 'logprob': -14.209539}, {'token': '.', 'logprob': -14.381426}, {'token': 'In', 'logprob': -14.8344345}, {'token': 'Choice', 'logprob': -14.936554}, {'token': 'Both', 'logprob': -15.122002}, {'token': 'Option', 'logprob': -15.168486}, {'token': '-', 'logprob': -15.326746}, {'token': 'To', 'logprob': -15.333498}]","{'A': [-0.44864488, -12.464907], 'B': [-1.0175803, -12.75922]}","{'A': -0.4486388349157843, 'B': -1.0175723444732152}",1
P028,35,8,4,4,B,A,0.2896503665303848,A,0,1.2390807160151889,0.5045966017704167,deepseek-v4-flash,546,1,"[{'token': 'A', 'logprob': -0.34200606}, {'token': 'B', 'logprob': -1.2390894}, {'token': ' A', 'logprob': -13.407187}, {'token': 'The', 'logprob': -13.551166}, {'token': ' B', 'logprob': -14.050176}, {'token': 'Since', 'logprob': -14.182912}, {'token': 'Given', 'logprob': -14.453568}, {'token': 'From', 'logprob': -14.624547}, {'token': 'Based', 'logprob': -14.747699}, {'token': '<｜｜end▁of▁sentence｜｜>', 'logprob': -15.033366}, {'token': '.', 'logprob': -15.096845}, {'token': 'I', 'logprob': -15.35613}, {'token': 'We', 'logprob': -15.427033}, {'token': 'Let', 'logprob': -15.928473}, {'token': '-', 'logprob': -16.131254}, {'token': 'Answer', 'logprob': -16.316856}, {'token': 'In', 'logprob': -16.387487}, {'token': 'Both', 'logprob': -16.444086}, {'token': 'After', 'logprob': -16.523901}, {'token': 'Choice', 'logprob': -16.777693}]","{'A': [-0.34200606, -13.407187], 'B': [-1.2390894, -14.050176]}","{'A': -0.3420039423043095, 'B': -1.2390866696696947}",1
P028,35,10,5,5,B,A,0.09519564632754196,A,0,2.3518210700841014,0.8186709184246346,deepseek-v4-flash,681,1,"[{'token': 'A', 'logprob': -0.10004728}, {'token': 'B', 'logprob': -2.3518326}, {'token': 'The', 'logprob': -12.777507}, {'token': ' A', 'logprob': -13.464499}, {'token': 'From', 'logprob': -13.525807}, {'token': 'Based', 'logprob': -13.626227}, {'token': 'Given', 'logprob': -14.114934}, {'token': '<｜｜end▁of▁sentence｜｜>', 'logprob': -15.180409}, {'token': 'Option', 'logprob': -15.208125}, {'token': 'Since', 'logprob': -15.2391405}, {'token': 'We', 'logprob': -15.260476}, {'token': ' B', 'logprob': -15.307694}, {'token': 'I', 'logprob': -15.534047}, {'token': '.', 'logprob': -15.60024}, {'token': 'Let', 'logprob': -15.653356}, {'token': 'Both', 'logprob': -16.12065}, {'token': 'Answer', 'logprob': -16.271473}, {'token': 'In', 'logprob': -16.28282}, {'token': 'If', 'logprob': -16.314466}, {'token': 'AA', 'logprob': -16.343138}]","{'A': [-0.10004728, -13.464499], 'B': [-2.3518326, -15.307694]}","{'A': -0.10004571002757888, 'B': -2.351830237671047}",1
P028,35,12,6,6,B,A,0.14147333393147782,A,0,1.955644032439377,0.7370680363507319,deepseek-v4-flash,812,1,"[{'token': 'A', 'logprob': -0.15255506}, {'token': 'B', 'logprob': -1.9556633}, {'token': 'Based', 'logprob': -12.728727}, {'token': 'The', 'logprob': -12.731642}, {'token': ' A', 'logprob': -13.202103}, {'token': 'Given', 'logprob': -13.226477}, {'token': 'From', 'logprob': -13.502708}, {'token': ' B', 'logprob': -14.411089}, {'token': '<｜｜end▁of▁sentence｜｜>', 'logprob': -14.462954}, {'token': 'Since', 'logprob': -14.482517}, {'token': 'I', 'logprob': -14.517172}, {'token': 'We', 'logprob': -14.557938}, {'token': '.', 'logprob': -14.611067}, {'token': 'In', 'logprob': -14.987787}, {'token': 'Earlier', 'logprob': -15.1950245}, {'token': 'T', 'logprob': -15.26713}, {'token': 'Answer', 'logprob': -15.748945}, {'token': 'After', 'logprob': -15.757673}, {'token': 'Let', 'logprob': -15.799978}, {'token': 'Option', 'logprob': -15.8892}]","{'A': [-0.15255506, -13.202103], 'B': [-1.9556633, -14.411089]}","{'A': -0.1525529089382824, 'B': -1.9556594034836527}",1
P028,35,14,7,7,B,A,0.30027039941767153,A,0,1.2030718788889216,0.4896215139311049,deepseek-v4-flash,1006,1,"[{'token': 'A', 'logprob': -0.3570806}, {'token': 'B', 'logprob': -1.2030927}, {'token': ' A', 'logprob': -12.493544}, {'token': 'The', 'logprob': -12.756523}, {'token': 'Based', 'logprob': -13.012808}, {'token': ' B', 'logprob': -13.089256}, {'token': '<｜｜end▁of▁sentence｜｜>', 'logprob': -13.352602}, {'token': 'Given', 'logprob': -13.656837}, {'token': 'From', 'logprob': -13.686756}, {'token': 'Since', 'logprob': -14.103554}, {'token': 'We', 'logprob': -14.38163}, {'token': 'Option', 'logprob': -14.953728}, {'token': 'I', 'logprob': -15.00721}, {'token': 'Answer', 'logprob': -15.029989}, {'token': 'In', 'logprob': -15.533031}, {'token': 'Let', 'logprob': -15.605551}, {'token': 'Both', 'logprob': -15.618687}, {'token': 'Predict', 'logprob': -15.704216}, {'token': '.', 'logprob': -15.717117}, {'token': 'After', 'logprob': -16.228678}]","{'A': [-0.3570806, -12.493544], 'B': [-1.2030927, -13.089256]}","{'A': -0.3570752395684884, 'B': -1.2030858150090658}",1
P028,35,16,8,8,B,B,0.495793165540522,A,0,0.7015964441865813,0.2542245319156475,deepseek-v4-flash,1082,1,"[{'token': 'A', 'logprob': -0.6848843}, {'token': 'B', 'logprob': -0.70171475}, {'token': 'Based', 'logprob': -10.243449}, {'token': 'The', 'logprob': -10.818522}, {'token': 'Given', 'logprob': -11.102742}, {'token': 'From', 'logprob': -11.915242}, {'token': 'Since', 'logprob': -11.941611}, {'token': 'We', 'logprob': -12.068933}, {'token': ' B', 'logprob': -12.503762}, {'token': 'Let', 'logprob': -12.803271}, {'token': ' A', 'logprob': -12.937186}, {'token': 'In', 'logprob': -12.943082}, {'token': '<｜｜end▁of▁sentence｜｜>', 'logprob': -12.967458}, {'token': 'Option', 'logprob': -13.441575}, {'token': 'I', 'logprob': -13.77126}, {'token': '-', 'logprob': -13.989263}, {'token': 'Both', 'logprob': -14.393718}, {'token': 'If', 'logprob': -14.468572}, {'token': 'After', 'logprob': -14.660275}, {'token': 'When', 'logprob': -14.8090315}]","{'A': [-0.6848843, -12.937186], 'B': [-0.70171475, -12.503762]}","{'A': -0.684879525895243, 'B': -0.7017072608181192}",1
